id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
509266,Spacious  2 bedroom apartment ,Islington,51.52852962,-0.109814709,Entire home/apt,120,2,4,1,348
6132440,"Z2, 1 bed flat, 30 seconds to Tube!",Islington,51.54783159,-0.118368533,Entire home/apt,90,1,0,1,304
347048,Whole Town House on Garden Square,Islington,51.53548699,-0.093327723,Entire home/apt,274,5,6,1,114
8059787,"""Matthias"" apartment, 2B, free wifi",Islington,51.52295505,-0.104867317,Entire home/apt,350,2,0,104,330
1117720,Central London:  Sunny single room!,Islington,51.53292236,-0.102705952,Private room,45,1,117,2,280
2000196,Cozy quiet London flat,Islington,51.5544686,-0.115890467,Entire home/apt,75,3,7,1,272
700572,"Arty Room,Ensuite Bathroom,KingsX",Islington,51.53275713,-0.113144172,Private room,70,3,133,1,316
456798,Large Double Bedroom,Islington,51.53923536,-0.087097986,Private room,180,1,0,1,365
502128,Large bedroom in Highbury Islington,Islington,51.55559083,-0.092859219,Private room,44,3,12,2,306
711425,London room - 15 mins to Eurostar,Islington,51.53596245,-0.112497283,Private room,60,2,49,1,349
4587400,En suite Spa Double Room *******,Islington,51.54443063,-0.08867576,Private room,120,1,0,1,266
8003637,2mins far away from Kings cross,Islington,51.53291685,-0.119484594,Private room,40,2,0,14,12
7864432,Big bright room with own ensuite,Islington,51.55372537,-0.102697143,Private room,54,1,0,1,11
1001696,SPECIAL OFFER! Modern 2Bed Apt WIFI,Islington,51.53176501,-0.103040192,Entire home/apt,253,2,13,7,337
1185611,Central London Zone1 Big Doubleroom,Islington,51.53343432,-0.102283747,Private room,60,1,55,2,272
3614960,Full Equiped Penthouse with Terrace,Islington,51.53280698,-0.10858566,Private room,75,3,0,1,186
4789995,Garden facing double room,Islington,51.5516925,-0.130475438,Private room,65,2,20,1,346
637414,NICE DBLE  ROOM IN N. LONDON HOUSE,Islington,51.55582375,-0.094669633,Private room,50,1,19,1,305
794029,Large room in spacious central flat,Islington,51.54916311,-0.123318917,Private room,50,2,4,1,74
6297835,Beautifull quiet double room,Islington,51.56082607,-0.137341091,Private room,40,1,0,1,326
7931528,Bright Spacious one bed flat,Islington,51.5661548,-0.129464759,Entire home/apt,70,1,0,1,365
7974839,Trendy kingscross flat for up to 4,Islington,51.53648963,-0.118120838,Entire home/apt,165,1,0,1,328
559415,En-suite room Arsenal/Highbury,Islington,51.56059786,-0.098137731,Private room,59,1,14,1,363
6631727,Arsenal tube 2 mins double room (2),Islington,51.56102437,-0.103677556,Private room,72,1,0,1,365
703677,A lovely flat in central London ,Islington,51.54878277,-0.107165804,Private room,52,1,22,1,354
7051015,Spacious Double Room,Islington,51.54364703,-0.089673547,Private room,105,1,0,1,0
7898470,Private room in nice houseshare,Islington,51.54363743,-0.118196888,Private room,49,2,0,1,23
7850560,"""Jennifer"" apartment, 2B, free wifi",Islington,51.519414,-0.104325544,Entire home/apt,350,2,0,104,341
163086,Peaceful rooms in modern flat ,Islington,51.55952536,-0.121045426,Private room,65,1,33,1,362
8182950,Nice double room in Archway,Islington,51.57121176,-0.133761831,Private room,39,5,0,5,22
5457863,Lovely & cozy room in Islington! :),Islington,51.55408116,-0.132556891,Private room,28,1,8,1,43
1859635,Double room period house Islington ,Islington,51.54747698,-0.08776772,Private room,90,1,7,4,121
353087,Spacious flat with large garden,Islington,51.54971266,-0.093548957,Entire home/apt,85,2,1,1,258
845167,Kingsized DoubleRoom Central London,Islington,51.52719858,-0.102570521,Private room,60,3,3,3,353
272530,Charming double bedroom zone 1,Islington,51.54045939,-0.098829916,Private room,80,2,22,4,357
591415,Luxury 1 Bed Art Deco Apartment,Islington,51.55419343,-0.101098711,Entire home/apt,99,2,24,1,355
3696885,Room in Islington available,Islington,51.56050481,-0.100669436,Private room,40,1,0,1,365
598876,Comfy 2 bed flat across Emirates ,Islington,51.55382774,-0.105978559,Entire home/apt,80,2,2,13,300
5783973,Charming 1bed with private garden,Islington,51.55415425,-0.098354674,Entire home/apt,100,2,0,1,299
451246,2 bed flat/spacious/amazing views,Islington,51.55099416,-0.080763986,Entire home/apt,70,3,9,1,290
1062905,4 bed FamilyHouse Central London N7,Islington,51.56290621,-0.118067815,Private room,150,5,0,1,255
585982,"Luxury, Camden area, next to tube",Islington,51.55725646,-0.136477089,Entire home/apt,95,6,4,1,335
4775518,1 Bedroom/Sunny balcony/Great view,Islington,51.57135203,-0.125222675,Entire home/apt,80,5,2,1,328
4963658,Spacious attic apartment in Archway,Islington,51.56121992,-0.135965476,Entire home/apt,80,1,3,1,316
725749,Perfect London 5 bedroom house,Islington,51.56009379,-0.12463187,Entire home/apt,515,2,24,1,329
5278601,Central London at its best!,Islington,51.52360555,-0.103746864,Private room,85,2,0,1,183
1768086,Lovely Islington retreat ,Islington,51.54063723,-0.093823044,Entire home/apt,150,5,7,1,187
159787,Quiet home close to St Pancras,Islington,51.55269294,-0.119612186,Private room,55,1,63,1,275
5425636,A spacious private room,Islington,51.5526224,-0.106392646,Private room,65,1,0,1,363
1795363,Artists home in amazing location,Islington,51.57413051,-0.122346751,Entire home/apt,150,1,0,2,275
2467925,Modern Ensuite Double Room in Angel,Islington,51.54108604,-0.095178075,Private room,75,1,3,1,335
7824953,"Great, central location!",Islington,51.54223664,-0.091336686,Entire home/apt,75,5,0,1,12
7522224,Bed for a girl in King′s Cross :),Islington,51.52769877,-0.114337375,Shared room,45,1,0,1,15
2418750,Large Double Room/ Private Bathroom,Islington,51.5607037,-0.095718448,Private room,87,1,0,1,365
591715,Garden FLAT in Central London Angel,Islington,51.54619976,-0.10490753,Entire home/apt,115,2,29,1,89
1964088,"Chic 2B designer apt, park view, N1",Islington,51.53544789,-0.103792868,Entire home/apt,225,2,14,1,345
564954,Amazing room in Angel close Olympic,Islington,51.5469652,-0.09151645,Private room,50,14,0,1,365
3610655,A London Spacious Family Apartment,Islington,51.52533048,-0.100714012,Entire home/apt,105,1,57,8,295
8063260,Lovely Room in Caledonian Road,Islington,51.55209173,-0.116861093,Private room,27,1,0,2,3
3414412,Room in 4 bed house Finsbury Park ,Islington,51.56372911,-0.120132618,Private room,65,1,0,1,365
492596,Pop Art Apartment in Shoreditch,Islington,51.52340946,-0.086070165,Entire home/apt,160,5,36,1,333
1126252,1BD apartment in Trendy Dalston,Islington,51.54963894,-0.085645563,Entire home/apt,80,2,39,8,344
1001053,"Design/Modern flat, Central London",Islington,51.55450218,-0.130790967,Entire home/apt,83,2,13,1,244
7418470,Charming Home in Leafy Islington,Islington,51.54220606,-0.116846644,Entire home/apt,300,14,0,3,173
8087211,Stunning Victorian townhouse zone 1,Islington,51.5371147,-0.094405026,Entire home/apt,250,5,0,2,264
1013398,3 bed flat & Terrace -view St Pauls,Islington,51.53065091,-0.112112243,Entire home/apt,300,3,19,2,271
3779974,2 bedroom loft style apartment,Islington,51.52506973,-0.102570039,Entire home/apt,100,3,4,1,253
396235,"Trendy London Double, Park & Cafés ",Islington,51.55472796,-0.121506401,Private room,40,3,15,1,354
7861337,Double bedroom in duplex apartment,Islington,51.53952204,-0.116171963,Private room,39,1,0,1,13
495506,Calm Architect designed apartment,Islington,51.56824869,-0.125949978,Entire home/apt,150,7,2,3,84
1634828,Quiet Room in a Trendy Crouch End,Islington,51.5728758,-0.118477304,Private room,35,2,1,1,308
4441963,Modern 1 Bedroom Flat,Islington,51.56926428,-0.11288104,Entire home/apt,80,1,0,1,91
6140522,Modern Apartment in Shoreditch,Islington,51.5233835,-0.086689546,Entire home/apt,110,5,7,1,267
1432705,"5 min St Pancras, large mezzanine ",Islington,51.5484831,-0.121792717,Entire home/apt,47,60,2,1,313
1275786,1 Bedroom Flat in London,Islington,51.56993938,-0.115443631,Entire home/apt,87,2,35,1,290
7071051,Double/Twin/Single spectacular view,Islington,51.52412696,-0.091358052,Private room,57,1,15,1,70
7196877,Double room in central London flat,Islington,51.55160282,-0.105590193,Private room,40,1,4,6,121
3188546,Newly decorated 2 bd great location,Islington,51.55773163,-0.092541766,Private room,50,3,2,1,360
4640936,Stunning flat in great location,Islington,51.55626757,-0.107143867,Entire home/apt,100,1,9,1,360
3060457,Lovely Flat in the heart of Angel,Islington,51.53547175,-0.105317219,Entire home/apt,99,2,18,1,279
6140648,Ideal Family Home and Stylish too!,Islington,51.54807688,-0.099968924,Entire home/apt,250,3,1,1,106
2150508,Two bed two bath loft apartment,Islington,51.52341693,-0.090759847,Entire home/apt,149,2,6,3,260
2805861,"charming victorian house,Islington",Islington,51.56492017,-0.132787468,Entire home/apt,250,3,2,1,270
6355222,Modern flat next to Arsenal Stadium,Islington,51.55256266,-0.111031764,Entire home/apt,150,3,1,1,0
2205279,One bedroom garden flat with a cat,Islington,51.55059341,-0.087675102,Entire home/apt,75,3,12,1,115
5613160,Double Bedroom+Private Bathroom!,Islington,51.55828399,-0.091836913,Private room,55,3,9,2,134
4312412,Stylish flat in Clerkenwell/London,Islington,51.52336513,-0.107154129,Entire home/apt,105,3,33,1,310
6060033,A nice cosy room in central London,Islington,51.55089177,-0.111573332,Private room,30,5,0,1,112
8059081,Modern City Appartment,Islington,51.53225813,-0.104772804,Private room,75,3,0,1,14
5765307,Lovely Flat in Islington (ZONE 2),Islington,51.55027404,-0.086686393,Entire home/apt,55,7,0,1,140
7587064,Bright double in huge flat (Old St),Islington,51.52699573,-0.097781832,Private room,60,4,0,2,11
7466513,Light & Cozy Caledonian Road Studio,Islington,51.54631651,-0.125242207,Entire home/apt,70,2,1,1,15
3982553,4-bed Georgian House Angel-Zone1,Islington,51.5399907,-0.097216108,Entire home/apt,300,5,3,3,180
826248,"Cool Clerkenwell Loft, St Johns Sq.",Islington,51.52360937,-0.102745917,Entire home/apt,140,3,73,1,244
7597549,Modern one bedroom Clerkenwell,Islington,51.52611938,-0.09685811,Entire home/apt,150,2,0,1,248
4703396,Bright 2 bed flat in Angel,Islington,51.5288666,-0.105026716,Entire home/apt,105,14,0,1,267
7204311,warm and cosy room near kings cross,Islington,51.54076746,-0.117701833,Private room,30,1,1,3,33
6014069,Large double room in Islington,Islington,51.5400634,-0.104401256,Private room,70,2,7,1,352
4451757,A relaxing room in former gallery 1,Islington,51.56063254,-0.102079813,Private room,60,7,31,5,365
3382086,ENGLISH LESSONS in SAFE LONDON HOME,Islington,51.5237392,-0.106864221,Private room,200,1,0,4,346
8187240,Amazing studio Finsbury Park Stn,Islington,51.56175208,-0.112095454,Entire home/apt,90,2,0,1,350
2288986,2 Bed 2 Bath Flat - Zone 1,Islington,51.54021796,-0.10688728,Entire home/apt,220,4,5,1,184
8167587,Cosy double bedroom in Angel N1,Islington,51.53705215,-0.106393491,Private room,48,1,0,1,365
7657345,"King-Sized Room, Cosmopolitan Area",Islington,51.55140688,-0.119407569,Private room,50,1,0,1,355
7581145,Room 10 mins walk from King's Cross,Islington,51.53934182,-0.115651897,Private room,45,1,0,1,187
6075294,Cosy Victorian house with garden,Islington,51.55747798,-0.116285109,Private room,18,7,1,1,97
2202700,Cosy Victorian ground floor flat,Islington,51.55717897,-0.120516452,Private room,55,10,23,2,37
7524242,Private Room Kings cross/UCL/UAL,Islington,51.54115405,-0.121291459,Private room,130,1,2,1,21
3781511,Cute one bedroom flat in Zone 2,Islington,51.56530042,-0.12794313,Entire home/apt,85,3,4,1,39
5496126,2 bed maisonette in a garden square,Islington,51.53948851,-0.115472908,Entire home/apt,100,1,11,2,152
3792171,City of London Loft apartment,Islington,51.52431447,-0.097161973,Entire home/apt,79,3,3,1,329
1891591,Spacious City-Centre Pad,Islington,51.51907864,-0.104735421,Entire home/apt,159,2,30,2,63
7910201,"Comfortable, light,Islington duplex",Islington,51.54602552,-0.110554868,Private room,60,5,0,1,341
4881059,Clean room in Kings Cross + Camden ,Islington,51.54579346,-0.117378408,Private room,54,1,0,1,228
1274419,Converted Warehouse with Terrace,Islington,51.57217652,-0.116542223,Entire home/apt,120,5,5,1,214
7862449,New Modern Flat at Arsenal Stadium!,Islington,51.55294043,-0.109517693,Entire home/apt,85,2,0,1,79
1897636,Basement Flat Near King's Cross,Islington,51.53678299,-0.117014141,Entire home/apt,75,3,3,1,3
510940,"One-Bedroom ,Farringdon,London EC1",Islington,51.52100884,-0.105976757,Entire home/apt,140,7,13,9,337
2874487,Stylish 4BR House in Highgate,Islington,51.56943631,-0.135659659,Entire home/apt,250,7,1,1,365
1749654,Cosy home available in North London,Islington,51.57078022,-0.121983948,Private room,30,1,75,2,327
1618551,Great Islington flat near tube,Islington,51.5477593,-0.10705122,Entire home/apt,100,7,33,1,9
56299,Lovely Quiet Garden Flat Islington ,Islington,51.56421576,-0.124133037,Private room,45,2,107,1,0
7338740,Sunny renovated victorian flat,Islington,51.5550589,-0.130936858,Entire home/apt,125,4,0,1,25
7262785,Nice and quiet room London,Islington,51.56214507,-0.126059226,Private room,39,2,2,1,209
3341019,Contemporary central garden flat,Islington,51.5552542,-0.131622375,Entire home/apt,99,2,19,1,299
7696441,converted victorian warehouse,Islington,51.53863027,-0.086910328,Entire home/apt,224,1,0,1,362
4837903,AMAZING 3 BED IN PRIME ISLINGTON,Islington,51.54497075,-0.106520736,Entire home/apt,160,3,13,7,265
645556,Beautiful Big Room in Canonbury,Islington,51.54850024,-0.095347747,Private room,30,1,0,1,255
8157253,A beautiful studio in London's z2,Islington,51.54763809,-0.089037845,Entire home/apt,180,4,0,1,60
3188781,Cosy double bedroom in a quiet area,Islington,51.55716949,-0.133067775,Private room,39,1,78,1,269
4837743,Quiet and cosy place + parking,Islington,51.53282522,-0.111319383,Private room,78,2,0,1,365
1550335,Islington/Old Street Private Flat,Islington,51.52685988,-0.096904138,Entire home/apt,99,27,9,1,58
763889,Cosy Islington room near Angel tube,Islington,51.53011108,-0.105217068,Private room,50,5,22,1,85
5689577,Spacious Studio Flat,Islington,51.53321828,-0.098646504,Entire home/apt,100,2,0,1,80
7513966,3 b/d flat in Archway,Islington,51.56861507,-0.12725815,Private room,60,1,0,1,16
1222059,CeNtral Apartment - a happy place,Islington,51.52596653,-0.100373303,Entire home/apt,99,3,68,8,313
2095257,Only ten minutes to Oxford Street,Islington,51.56507985,-0.111557842,Private room,55,1,24,1,358
2412457,Lovely Islington 2-bed with balcony,Islington,51.53659743,-0.093902867,Entire home/apt,150,2,13,2,329
4433310,Lovely flat in a fantastic location,Islington,51.53434814,-0.097179801,Entire home/apt,90,2,7,1,280
6268309,Spacious Quiet Mews House near Tube,Islington,51.534002,-0.096935373,Entire home/apt,150,2,3,1,1
6606690,1 Bedroom to Rent!,Islington,51.53540518,-0.097449116,Private room,80,1,6,1,362
6551607,NEW LISTING  - MODERN EUROSTAR APT,Islington,51.53181752,-0.117895815,Entire home/apt,99,2,13,23,333
7927880,Top floor apartmt with roof terrace,Islington,51.5353116,-0.091650629,Private room,46,1,0,1,2
5230386,Unlisted,Islington,51.53428792,-0.1137595,Private room,260,1,0,1,188
4716563,Lovely & Modern I Bed Flat in N1,Islington,51.5419885,-0.091771377,Entire home/apt,90,3,0,1,250
5350684,Hotel room in London Islington,Islington,51.53411078,-0.104936413,Private room,100,1,0,1,175
4509420,Modern Spacious Two Bed with view,Islington,51.52374465,-0.103062261,Entire home/apt,187,4,3,1,0
7447784,Ensuite bedroom in London (Zone 2),Islington,51.55025917,-0.089210093,Private room,48,3,0,2,344
4771478,Perfect NYE pad in London (Zone 2),Islington,51.54716317,-0.091684815,Entire home/apt,100,3,2,1,243
2750323,Modern Flat with Amazing Views,Islington,51.5314214,-0.112732018,Entire home/apt,115,2,26,1,269
5696389,Double Room Islington/Kings Cross,Islington,51.55106562,-0.123335206,Private room,40,1,5,1,144
2812764,"Family Home In Highbury, Islington",Islington,51.55468663,-0.093831519,Private room,55,1,6,1,316
8110522,Double BR @ Canal in Kings X + Balc,Islington,51.53574654,-0.117515337,Private room,40,3,0,2,3
7258490,2 BR Garden flat in Angel,Islington,51.53741868,-0.095993916,Entire home/apt,88,1,0,1,51
7793451,Excellent room close to Camden Town,Islington,51.55252253,-0.125605685,Private room,37,1,0,1,0
6791057,Large apartment in Old Street,Islington,51.52460079,-0.087913208,Private room,47,3,0,1,90
4649423,Modern Flat Central London,Islington,51.52251554,-0.107016742,Private room,75,2,38,3,267
2531179,"2 bed garden flat, Islington",Islington,51.54891303,-0.107528126,Entire home/apt,162,2,12,2,124
1165535,"Dbl BedRoom, Canonbury, Islington",Islington,51.54725279,-0.098899246,Private room,65,3,0,3,89
4683471,AMAZING BIG DOUBLE ROOM!!! SUMMER!,Islington,51.54446226,-0.109628609,Private room,27,1,0,1,247
6867084,Clean and Comfortable room,Islington,51.57031349,-0.124692945,Private room,50,1,0,1,365
7139720,Beautiful green part of london,Islington,51.54297811,-0.111634834,Private room,65,1,0,1,36
3375026,Fantastic 3 Dbl Bed Flat in Zone 1!,Islington,51.53601185,-0.11760166,Entire home/apt,234,2,50,7,283
4707797,comfortable double room - 2 bedflat,Islington,51.53992922,-0.105269434,Private room,40,5,0,1,365
1671074,Stunning room in central apartment,Islington,51.54501964,-0.108704133,Private room,60,2,8,1,353
5930882,Homely flat in Highbury - Zone 2,Islington,51.55380206,-0.09694039,Private room,40,2,16,1,215
1277834,2 Bed - Shoreditch family retreat,Islington,51.53992204,-0.085786563,Entire home/apt,135,1,10,1,269
604185,Lovely Double in Islington Nr tube,Islington,51.5540565,-0.117371502,Private room,37,1,195,1,115
7779339,King Sized Bedroom in Islington,Islington,51.53671933,-0.08974172,Private room,65,1,0,1,0
7747632,Luxury Loft with Roof Garden,Islington,51.52637418,-0.105361424,Entire home/apt,135,2,1,2,18
7693335,"Modern flat, 1 min from station",Islington,51.56523621,-0.134040925,Entire home/apt,60,1,3,1,4
1030997,Charming flat with light and style,Islington,51.55739755,-0.131637348,Entire home/apt,99,2,38,2,315
7496702,Fantastic 2BD Flat in Islington,Islington,51.53318833,-0.096595062,Entire home/apt,130,1,4,1,195
2588338,Contemporary Secure City Apartment ,Islington,51.52297208,-0.087842168,Entire home/apt,140,2,21,1,61
4678646,Beautiful double room with balcony!,Islington,51.53063432,-0.105576071,Private room,125,1,19,1,356
2064018,Beautiful flat with amazing views,Islington,51.54202084,-0.111575736,Entire home/apt,140,3,4,1,361
7569032,Lovely airy room in new building,Islington,51.5668725,-0.136817985,Private room,40,1,0,1,364
4685435,Cosy apart 4 people: Angel zone 1,Islington,51.53598064,-0.104978988,Entire home/apt,175,1,3,1,348
6913645,Spacious bedroom in Finsbury Park,Islington,51.56036111,-0.108447072,Private room,40,1,1,3,49
7831118,Charming 1 Bedroom Flat Islington,Islington,51.55223495,-0.087209074,Entire home/apt,75,1,0,1,15
7634494,UNIQUE 2 BEDROOM APT C LONDON WiFi,Islington,51.53884136,-0.098688412,Entire home/apt,156,3,0,6,351
7556307,Double room in spacious flat,Islington,51.55217842,-0.106336581,Private room,40,1,2,6,358
642171,delightful room in islington LDN.,Islington,51.52864035,-0.102519407,Private room,37,1,116,1,242
1352392,Large double room in Angel.,Islington,51.54006744,-0.105300588,Private room,40,7,11,1,214
6933635,Very cute &quiet room at Highbury,Islington,51.54695404,-0.097274365,Private room,30,1,1,3,192
1352355,"Spacious, Quiet & Central Location!",Islington,51.52820227,-0.11497386,Private room,54,3,10,1,48
1897756,1 Bed Victorian Apartment London,Islington,51.55475404,-0.099695025,Entire home/apt,77,1,0,1,259
969805,Central London luxury 2 bedrooms,Islington,51.53344363,-0.121355676,Entire home/apt,185,5,21,1,40
3329332,Gorgeous new 1bed in Central London,Islington,51.54685073,-0.122579635,Entire home/apt,119,1,5,1,365
5612156,Modern and Cozy - Stoke Newington,Islington,51.55845165,-0.091888465,Entire home/apt,130,2,9,2,42
107048,Luxury 1 Bed Suite nr City/St Pauls,Islington,51.52406765,-0.105542626,Private room,99,2,235,3,39
4650224,Great Clerkenwell home London ,Islington,51.52223704,-0.104603204,Entire home/apt,120,2,10,1,13
500338,Flat in Angel *Convenient & Cozy*,Islington,51.53335177,-0.110560175,Entire home/apt,80,3,6,1,56
8047659,Penthouse Apartment,Islington,51.5413153,-0.121129117,Entire home/apt,160,5,0,1,12
6747336,Great Homely Stay in Central London,Islington,51.56007613,-0.135173018,Private room,50,5,0,2,365
904151,"Classic loft, in heart of London! ",Islington,51.52778592,-0.099122041,Entire home/apt,169,1,104,2,295
5134224,Quiet Comfortable Room,Islington,51.56989475,-0.122076693,Private room,25,3,2,1,197
7446807,1 Bedroom Victorian Apartment,Islington,51.54980957,-0.087510938,Entire home/apt,80,2,0,1,361
7171804,MODERN HOMELY FLAT FINSBURY PARK,Islington,51.56280952,-0.115983902,Entire home/apt,105,3,0,1,33
4615853,Cosy garden flat in Islington,Islington,51.54423618,-0.11297825,Entire home/apt,105,3,1,1,340
6254217,Bright double room with piano,Islington,51.54803109,-0.094251825,Private room,30,1,0,3,11
4669647,Amazing views and porter. Central.,Islington,51.52894286,-0.09939712,Entire home/apt,85,3,9,1,254
7147141,Double bedroom Central London,Islington,51.53869035,-0.117308751,Private room,25,14,0,1,65
7433843,a cat haven for yogis or tourists,Islington,51.54615945,-0.089339277,Private room,30,1,4,1,18
5713074,Classic Tufnell Park 1 bed flat,Islington,51.55683958,-0.131046009,Entire home/apt,130,4,6,1,365
6433960,Cosy little double room in Angel,Islington,51.53881867,-0.105991393,Private room,25,7,0,1,0
1791762,"Whole flat, comfortable, v. central",Islington,51.52788196,-0.111963209,Entire home/apt,95,4,3,1,244
7970541,big luxury studio 1min from station,Islington,51.5541948,-0.115001624,Private room,55,4,0,1,4
3590227,A spacious bright double room,Islington,51.54712081,-0.126787497,Private room,55,1,0,1,365
2476083,Two bed flat in great location,Islington,51.52797788,-0.105735202,Entire home/apt,160,4,43,1,309
8167112,Shared room in Islington townhouse,Islington,51.55815535,-0.130405478,Shared room,25,2,0,1,90
1810099,High Class 1BD for 3 near Eurostar,Islington,51.54255177,-0.115625204,Entire home/apt,95,2,59,1,322
7249540,Beautiful Double Room w en-suite,Islington,51.54752014,-0.110386547,Private room,40,1,1,1,107
3983340,Modern flat with Gym,Islington,51.55060323,-0.111517082,Entire home/apt,100,1,0,1,345
6222100,Cosy 1Bed Home London Zone2 Sleep 5,Islington,51.56468041,-0.132244052,Entire home/apt,110,2,0,7,344
171513,SPECIAL OFFER!! Trendy Spacious Apt,Islington,51.54212058,-0.10233793,Entire home/apt,153,3,15,7,349
6921729,"Double rm onto garden, Tufnell pk",Islington,51.56165314,-0.138166769,Private room,75,1,1,4,181
2738007,Spacious Home in Central London,Islington,51.531294,-0.099961464,Entire home/apt,125,2,4,1,348
7849776,Bedroom with terrace London Zone 1,Islington,51.53185899,-0.112302911,Private room,51,1,1,2,271
5963090,Large Double Room Close to Tube,Islington,51.55296778,-0.096027233,Private room,45,1,2,2,362
4703508,"Cozy Flat In Angel, Islington",Islington,51.54141809,-0.102965287,Entire home/apt,100,1,9,1,241
1754344,STUDIO 81 Barnsbury Islington,Islington,51.5442616,-0.109477529,Entire home/apt,99,2,83,1,282
3513323,Charming 2 bed garden flat ,Islington,51.56534752,-0.126510883,Entire home/apt,85,5,5,1,247
8166101,Spacious apartment perfect location,Islington,51.54339962,-0.10598238,Private room,60,1,0,1,365
2409336,Stunning modern flat in Kings Cross,Islington,51.53871852,-0.118295184,Entire home/apt,150,2,37,7,53
2617714,Beautiful one bedroom apartment,Islington,51.56927442,-0.119734271,Entire home/apt,80,2,1,1,303
7641701,"Spacious double room, Kings Cross",Islington,51.53617852,-0.120048498,Private room,40,3,0,1,325
4713687,Best of London - Zone 1,Islington,51.54075687,-0.105790945,Entire home/apt,110,5,2,1,114
4823627,"Designer 2 Double Bed, Islington",Islington,51.54225583,-0.088812973,Entire home/apt,190,1,0,1,59
5544438,London City Apartment ,Islington,51.52527924,-0.102157545,Entire home/apt,130,7,0,3,264
1032950,Eurostar/Kings Cross/Zone 1 central,Islington,51.53474231,-0.115951842,Private room,70,1,36,3,350
3730481,Double Room in Central London,Islington,51.52760179,-0.096952555,Private room,44,1,60,6,330
7193280,Large Airy Room 4 Minutes From Tube,Islington,51.55356573,-0.11685654,Private room,38,4,0,1,315
311996,Jackson road-5 min from Kings Cross,Islington,51.55477791,-0.112730435,Entire home/apt,150,5,1,2,360
4741178,Cozy double bedroom in N7 (7 weeks),Islington,51.55516202,-0.123243365,Private room,28,14,1,1,246
3730425,Large Double Room in Central London,Islington,51.52897909,-0.096922164,Private room,44,1,51,6,334
574088,Studio above lovely family house,Islington,51.54749033,-0.084693346,Entire home/apt,80,2,3,1,183
6210117,Room in large flat in King's Cross,Islington,51.53406076,-0.11672117,Private room,65,1,3,2,0
1753635,Boutique Vintage Flat with Terrace,Islington,51.5321259,-0.111266336,Entire home/apt,95,2,10,1,277
7990181,2 bed/2 balcony - Islington,Islington,51.55696269,-0.107231277,Entire home/apt,110,1,0,2,317
4954355,Lovely flat in Finsbury Park,Islington,51.56127147,-0.110333548,Private room,40,1,0,1,216
5090721,Pretty & Light - Heart of Angel,Islington,51.53797298,-0.097816713,Entire home/apt,116,2,3,2,295
109226,Lovely two bedroom Islington home.,Islington,51.54088724,-0.089004208,Entire home/apt,178,10,5,1,234
1605623,Comfy room near London must-see,Islington,51.55113257,-0.08398792,Private room,35,2,81,1,297
6532498,Highbury Hill Garden House - Double,Islington,51.55729385,-0.105003155,Private room,71,2,7,2,345
6606418,Stylish bright 1 bed room apartment,Islington,51.54937322,-0.089047658,Entire home/apt,83,2,9,1,158
369750,2. room in central london,Islington,51.53167858,-0.119247583,Private room,38,2,70,4,65
6737431,Family home,Islington,51.54990086,-0.116547546,Private room,55,1,0,1,364
1161998,SMART&CLEAN FLAT IN CENTRAL LONDON,Islington,51.52293534,-0.108337978,Entire home/apt,250,2,2,1,180
5476930,Stunning Flat Near Central London,Islington,51.55695751,-0.136258586,Entire home/apt,120,3,37,1,145
6394428,Great apartment in Islington,Islington,51.5458922,-0.110649073,Entire home/apt,70,2,0,1,87
5891256,"Modern flat, open living, giant bed",Islington,51.55963931,-0.092658662,Entire home/apt,119,7,3,2,26
5363551,Spacious Loft in a Victorian House,Islington,51.57053457,-0.132672072,Private room,35,3,3,1,0
2094817,Stunning Old Street Apartments-III,Islington,51.52425194,-0.087235761,Entire home/apt,169,3,3,2,170
6398995,Private double room in Old Street,Islington,51.52574692,-0.090274672,Private room,50,1,0,1,86
7927465,Top floor maisonette nr railway,Islington,51.56248509,-0.106374773,Private room,45,1,0,1,365
1501987,Homely Victorian 2BD with Garden,Islington,51.57201951,-0.127311597,Entire home/apt,65,2,8,1,276
1753408,Private One Bed Flat in Islington! ,Islington,51.53621759,-0.110854431,Entire home/apt,120,2,79,3,315
2857025,Large double room in modern flat,Islington,51.56135936,-0.11533882,Private room,75,2,0,1,365
2791484,"Cosy, sunny flat in Islington",Islington,51.54936119,-0.113789456,Entire home/apt,95,3,4,1,347
1294599,Amazing Modern Loft Style Apt,Islington,51.56371938,-0.129443467,Entire home/apt,90,5,2,1,335
7515387,"Bedroom in Lower Holloway, London",Islington,51.55090178,-0.119921796,Private room,42,1,0,1,363
3472504,Modern 2Bed Apt in Barbican,Islington,51.5237115,-0.099680718,Entire home/apt,275,3,2,40,358
4027558,Two Bedroom Penthouse Kings Cross,Islington,51.53143376,-0.120125701,Entire home/apt,227,2,25,10,300
2724617,London flat near to Camden,Islington,51.55267924,-0.127503382,Entire home/apt,80,2,14,1,244
3335633,Amazing room minutes from Angel,Islington,51.54840008,-0.10529307,Private room,70,1,0,1,365
6132422,Gap house Islington London N1 4RN,Islington,51.54786578,-0.087897111,Entire home/apt,140,3,1,1,287
7595415,"Archway Garden Double Roo,",Islington,51.569195,-0.136870358,Private room,35,1,0,1,250
561836,Bright peaceful loft stunning view,Islington,51.56027047,-0.118320924,Entire home/apt,110,2,28,1,363
